,Cuddle Up,Pretty Ricky & Butta,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Creame,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Cuddle Up A Little,Standards/Traditional,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Closer, Lovey Mine",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Cuddley,Toy Rochford,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Cult Of Personality,Living Colour,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Cum On Feel The Noize,Quiet Riot,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Slade,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Cumberland Gap,"Donegan, Lonnie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Cumbersome,Seven Mary Three,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Cup Of Life, The","Martin, Ricky",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Cupid,"Cooke, Sam",,,,,,,,,,,,
,,Lloyd & Awesome Jones,,,,,,,,,,,,
,,"Nash, Johnny",,,,,,,,,,,,
,61facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Daddy Lessons,Beyonce,,,,,,,,,,,,
,,Beyone,,,,,,,,,,,,
,Daddy Never Was The,Confederate Railroad,,,,,,,,,,,,
,Cadillac Kind,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy Sang Bass,"Cash, Johnny",,,,,,,,,,,,
,Daddy Was An Old Time,"Duets/Parton, Dolly &",,,,,,,,,,,,
,Preacher Man,Porter Wagoner,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy Wasn't There,Ming Tea & Mike Myers,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy Won't Sell The,Montgomery Gentry,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Farm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy's Come Around,"Overstreet, Paul",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy's Gone,Glasvegas,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy's Hands,"Dunn, Holly",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy's Home,Shep & The Limelites,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy's Little Girl,"Brannon, Kippi",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Martino, Al",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daddy's Money,Ricochet,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dagger Through The,"Parton, Dolly",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Heart,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daisy Jane,America,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dakota,"Stereophonics, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dallas,"Jackson, Alan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dallas Days & Fort Worth,"Ledoux, Chris",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Nights,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daly City Train,Rancid,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dam That River,Alice in Chains,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Damaged,"Kane, Danity",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,TLC,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dammit,Blink 182,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dammit Janet,Musical/Rocky Horror,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Picture Show,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Damn,Youngbloodz & Lil' Jon,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Damn I Wish I Was Your,"Hawkins, Sophie B.",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Lover,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Damn Right I've Got The,"Guy, Buddy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Blues,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Damned If I Do Ya,All Time Low,,,,,,,,,,,,
,,,,,,,,,,,,,,
,(Damned If I Don't),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dance,DNCE,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dance & Shout,Shaggy,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dance Again,"Lopez, Jennifer & Pitbull",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dance Away,Roxy Music,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dance Baby Dance,"Cagle, Chris",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dance Dance Dance,"Beach Boys, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Chic,,,,,,,,,,,,
,,,,,,,,,,,,,,
,62facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,"Dance, The","Brooks, Garth",,,,,,,,,,,,
,Dancin',Guy,,,,,,,,,,,,
,Dancin' Cowboys,"Bellamy Brothers, The",,,,,,,,,,,,
,Dancin' In The Key Of,"Arrington, Steve",,,,,,,,,,,,
,Life,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancin' Machine,"Jackson 5, The",,,,,,,,,,,,
,Dancin' On Me,Webstar & Jim Jones &,,,,,,,,,,,,
,,Juelz Santana,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancin' Shaggin' On The,Alabama,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Boulevard,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancin' With The Wind,Great Plains,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancin' Your Memory,"McClain, Charly",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Away,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing,"Mingoue, Kylie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Minogue, Kylie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing Days,Led Zeppelin,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing Fool,"Zappa, Frank",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing In Circles,Love & Theft,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing In The City,Marshall-Hain,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing In The Dark,"Springsteen, Bruce",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing In The,King Harvest,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Moonlight,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Thin Lizzy,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Toploader,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing In The Sheets,Shalamar,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing In The Streets,"Duets/Bowie, David & Mick",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Jagger,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Martha & The Vandellas,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing On A Saturday,"Blue, Barry",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Night,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing On My Own,Robyn,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Scott, Calum",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing On My Own,"Scott, Calum",,,,,,,,,,,,
,,,,,,,,,,,,,,
,tiesto remix,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing On The Ceiling,"Richie, Lionel",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing Queen,Abba,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing Through Life,Musical/Wicked,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing With A Broken,Steps,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Heart,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing With A Man,"Carrington, Rodney",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing With Myself,"Idol, Billy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancing With Tears In,Ultravox,,,,,,,,,,,,
,,,,,,,,,,,,,,
,My Eyes,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dancy's Dream,Restless Heart,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dandy,Herman's Hermits,,,,,,,,,,,,
,,,,,,,,,,,,,,
,63facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Dark Paradise,"Del Rey, Lana",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dark Side,"Clarkson, Kelly",,,,,,,,,,,,
,"Hayes, WadeDark Times","Weeknd, The & Ed",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Sheeran,,,,,,,,,,,,
,Darkness,"Hayes, Darren",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Darktown Strutters Ball,"Monte, Lou",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Darlene,"Brown, T. Graham",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Darlin',Backstreet Boys,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Beach Boys, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Darling (I'm Feeling,"Miller, Frankie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Pretty Lonesome),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Darling Baby,"O'Jays, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Darling Be Home Soon,"Lovin' Spoonful, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Darling Nikki,"Foo Fighters, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Prince,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Darling, Je Vous Aime","Cole, Nat ""King""",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Beaucoup,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Darned If I Don't, Danged",Shenandoah,,,,,,,,,,,,
,Daydreams About Night If I Do,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Darts,System of a Down,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Date Rape,Sublime,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daughter,Pearl Jam,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daughter Of Darkness,"Jones, Tom",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Daughters,"Mayer, John",,,,,,,,,,,,
,,,,,,,,,,,,,,
,David Watts,"Jam, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dawn,"Four Seasons, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dawned On Me,Wilco,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day & Night,"Piper, Billie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day + Night,Isyss & Jadakiss,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day After Day,Badfinger,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Day Before You Came,",Abba,,,,,,,,,,,,
,,,,,,,,,,,,,,
,The,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day By Day,Musical/Godspell,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Sinatra, Frank",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day Dreaming,"Franklin, Aretha",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Smokie,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day Drinking,Little Big Town,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day Drunk,"Evans, Morgan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day Drunk (Instrumental),"Evans, Morgan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Day I Met Marie, The","Richard, Cliff",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Day In The Life, A","Beatles, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Day In, Day Out","Kersh, David",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day 'N' Nite,Kid Cudi,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day O (The Banana Boat,"Belafonte, Harry",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song),,,,,,,,,,,,,
,64facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,"Dayum, Baby",Florida Georgia Line,,,,,,,,,,,,
,Dazed & Confused,Led Zeppelin,,,,,,,,,,,,
,Dazzey Dukes,Duice,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"De Do Do Do, De Da Da","Police, The",,,,,,,,,,,,
,Da,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Deacon Blues,Steely Dan,,,,,,,,,,,,
,"Michael, GeorgeDead & Bloated",Stone Temple Pilots,,,,,,,,,,,,
,"Martindale, WinkDead & Gone",T.I. & Justin Timberlake,,,,,,,,,,,,
,ChristmasDead Babies,"Cooper, Alice",,,,,,,,,,,,
,Christmas/Big BandDead End Street,"Kinks, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dead Flowers,"Lambert, Miranda",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Rolling Stones, The",,,,,,,,,,,,
,ParamoreDead Fox,"Barnett, Courtney",,,,,,,,,,,,
,"Avalon, FrankieDead From The Waist",Catatonia,,,,,,,,,,,,
,Down,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dead Inside,Muse,,,,,,,,,,,,
,"Shirelles, TheDead Man's Curve",Jan & Dean,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dead Man's Party,Oingo Boingo,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dead on Arrival,Fall Out Boy,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dead Ringer For Love,Meat Loaf,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dead Skunk,"Wainwright III, Loudon",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Deadpool Rap (clean),TeamHeadkick,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Deadwood Mountain,Big & Rich,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Deadwood Stage, The","Day, Doris",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Darlin,"Murrs, Olly",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Diary,"Spears, Britney",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Future Husband,"Trainor, Meghan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Hate,"Morris, Maren & Vince Gill",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Heart,"Williams, Andy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Hearts & Gentle,"Crosby, Bing",,,,,,,,,,,,
,,,,,,,,,,,,,,
,People,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Joe,Joe,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear John,"Williams, Hank",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Dear John Letter, A","Shepard, Jean",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Lie,TLC,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Mama,2 Pac,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Dear Maria, Count Me In",All Time Low,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Me,"Morgan, Lorrie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Prudence,"Beatles, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Siouxsie & The Banshees,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dear Uncle Sam,"Lynn, Loretta",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dearest,"Black Keys, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Death of a Bachelor,Panic at the Disco,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Death Of A Clown,"Davies, Dave",,,,,,,,,,,,
,,,,,,,,,,,,,,
,65facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Defying Gravity,Musical/Glee,,,,,,,,,,,,
,,Musical/Wicked,,,,,,,,,,,,
,Deja Blue,"Cyrus, Billy Ray",,,,,,,,,,,,
,Deja Vu,Beyonce & Jay-Z,,,,,,,,,,,,
,,"Crosby, Stills, Nash &",,,,,,,,,,,,
,,Young,,,,,,,,,,,,
,Deja Vu (uptown baby),Lord Tariq & Peter Gunz,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Delicate,"D'Arby, Terrence Trent &",,,,,,,,,,,,
,,Des'ree,,,,,,,,,,,,
,,"Swift, Taylor",,,,,,,,,,,,
,Delicate (Instrumental),"Swift, Taylor",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Delicious Surprise (I,"Hart, Beth",,,,,,,,,,,,
,Believe),,,,,,,,,,,,,
,,"Messina, Jo Dee",,,,,,,,,,,,
,Delilah,"Jones, Tom",,,,,,,,,,,,
,Delirious,Prince,,,,,,,,,,,,
,WatersDeliver Me,"Brightman, Sarah",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Deliverance,"Sparxxx, Bubba",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Della Brown,Queensryche,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Delta Dawn,"Reddy, Helen",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Tucker, Tanya",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Delta Lady,"Cocker, Joe",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dem Boyz,Boyz N Da Hood,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Demons,Fatboy Slim & Macy Gray,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Imagine Dragons,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"McFadden, Brian",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Den Pao Pouthena,Greek Favorites,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Denial,Sugababes,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Denial Twist, The","White Stripes, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dentist!,Musical/Little Shop Of,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Horrors,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Der Guten Tag Hop-Clop,Musicals/The Producers,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Der Kommissar,After The Fire,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Desafinado,"Gilberto, Joao",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Desert Moon,"DeYoung, Dennis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Desert Rose,Sting,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Design For Life, A",Manic Street Preachers,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Designated Drinker,"Duets/Jackson, Alan &",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,George Strait,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Desire,U2,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Winery Dogs, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Years & Years,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Desiree,"Diamond, Neil",,,,,,,,,,,,
,,,,,,,,,,,,,,
,desolation row,My Chemical Romance,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Desperado,"Black, Clint",,,,,,,,,,,,
,66facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Devoted To You,"Simon, Carly",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Devour,Shinedown,,,,,,,,,,,,
,"Carter, DeanaDiamond Dogs","Bowie, David",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Musical/Moulin Rouge,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamond Eyes (Boom,Shinedown,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Lay Boom Lay Boom),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamond Girl,"Minaj, NickiLeslie, Ryan",,,,,,,,,,,,
,,"Duets/Sinatra, Nancy & Seals & Crofts",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamond Heart,"Walker, Alan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamond In The Back,Ludacris,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamond Rings,Chipmunk,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamond Rings & Old,"McGraw, Tim & Catherine",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Bar Stools,Dunn,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamonds,Los Lonely Boys,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Rihanna,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"West, Kanye",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamonds & Guns,"Transplants, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamonds & Pearls,Prince,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamonds & Rust,"Baez, Joan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamonds Are A Girl's,"Monroe, Marilyn",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Best Friend,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Musical/Gentlemen Prefer,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Blondes,,,,,,,,,,,,
,"Pickler, KellieDiamonds On The Inside","Harper, Ben",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamonds or Twine,"Hurd, Ryan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diamonds or Twine (Inst),"Hurd, Ryan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diana,"Anka, Paul",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,One Direction,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diane,"Bachelors, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Bruce, Ed",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cam,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diane (instrumental),Cam,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diane Young,Vampire Weekend,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diary,Bread,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Coury, Tino",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Keys, Alicia",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Diary Of Horace Wimp,",Electric Light Orchestra,,,,,,,,,,,,
,,,,,,,,,,,,,,
,The,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Diary Of Jane, The",Breaking Benjamin,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diary Of The Madman,"Osbourne, Ozzy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Diary, The","Sedaka, Neil",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dibby Dibby Sound,DJ Fresh & Jay Fay,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dibs,"Ballerini, Kelsea",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diced Pineapples,"Ross, Rick feat Wale &",,,,,,,,,,,,
,,,,,,,,,,,,,,
,(explicit),Drake,,,,,,,,,,,,
,67facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,"Different World, A","Covington, Bucky",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Difficult Kind, The","Crow, Sheryl",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dig In,"Kravitz, Lenny",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dig Two Graves,"Travis, Randy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diggin' In,"Scott, Jayme Lynn",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diggin' On You,TLC,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Diggin' Up Bones,"Travis, Randy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Digital Bath,"Deftones, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dignity,Deacon Blue,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dile,"Spanish/Omar, Don",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dile Al Amor,Spanish/Aventura,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dilemma,Nelly & Kelly Rowland,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dim All The Lights,"Summer, Donna",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dime Store Cowboy,"Musgraves, Kacey",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dimelo (X Factor 2017),Rak-Su & Wyclef Jean &,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Naughty Boy,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dimelo feat Wyclef Jean,Rak-Su,,,,,,,,,,,,
,Dirty White Boy& Naughty Boy,,,,,,,,,,,,,
,Dirty WorkDinah-Moe Humm,"Steely DanZappa, Frank",,,,,,,,,,,,
,DisappearDinero (feat DJ Khaled &,"HoobastankLopez, Jennifer",,,,,,,,,,,,
,Cardi B) [clean],,,,,,,,,,,,,
,Ding Dong Daddy Of The,Cherry Poppin' Daddies,,,,,,,,,,,,
,"D-Car Line, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Ding Dong The Witch Is,Musical/Wizard Of Oz,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dead,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dip (Remix) (feat Nicki,Tyga,,,,,,,,,,,,
,Minaj) [clean],,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dip It Low,"Milian, Christina",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dirrty,"Aguilera, Christina",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dirt,Alice In Chains,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Florida Georgia Line,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dirt Off Your Shoulder,Jay-Z,,,,,,,,,,,,
,Dirt On My Boots,"Pardi, Jon",,,,,,,,,,,,
,Dirt Road Anthem,"Aldean, Jason",,,,,,,,,,,,
,Dirt Road Diary,"Bryan, Luke",,,,,,,,,,,,
,"Dirt Road, The",Sawyer Brown,,,,,,,,,,,,
,Dirtee Cash,"Rascal, Dizzee",,,,,,,,,,,,
,Dirtee Disco,"Rascal, Dizzee",,,,,,,,,,,,
,Dirty Black Summer,Danzig,,,,,,,,,,,,
,Dirty Cash,"Adventures Of Stevie V,",,,,,,,,,,,,
,,The,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dirty Dancer,"Iglesias, Enrique & Usher",,,,,,,,,,,,
,Dirty Deeds Done Dirt,AC/DC,,,,,,,,,,,,
,Cheap,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,68facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Distant Sun,Crowded House,,,,,,,,,,,,
,Distracted,I5,,,,,,,,,,,,
,District Sleeps Alone,"Postal Service, The",,,,,,,,,,,,
,"Tonight, The",,,,,,,,,,,,,
